 TIME                    	Q                        	
  +5.0000000000000000E+01	  +6.2213357645600772E+03	
  +5.1000000000000000E+01	  +6.2041998719084941E+03	
  +5.2000000000000000E+01	  +6.1874732409951603E+03	
  +5.3000000000000000E+01	  +6.1711398572049611E+03	
  +5.4000000000000000E+01	  +6.1551848553491436E+03	
  +5.5000000000000000E+01	  +6.1395943603997885E+03	
  +5.6000000000000000E+01	  +6.1243553516780230E+03	
  +5.7000000000000000E+01	  +6.1094555476791575E+03	
  +5.8000000000000000E+01	  +6.0948833094076272E+03	
  +5.9000000000000000E+01	  +6.0806275596064379E+03	
  +6.0000000000000000E+01	  +6.0666777158797513E+03	
  +6.1000000000000000E+01	  +6.0530236357201038E+03	
  +6.2000000000000000E+01	  +6.0396555716114926E+03	
  +6.3000000000000000E+01	  +6.0265641347067640E+03	
  +6.4000000000000000E+01	  +6.0137402656226359E+03	
  +6.5000000000000000E+01	  +6.0011752111473952E+03	
  +6.6000000000000000E+01	  +5.9888605058418252E+03	
  +6.7000000000000000E+01	  +5.9767879574763738E+03	
  +6.8000000000000000E+01	  +5.9649496357529770E+03	
  +6.9000000000000000E+01	  +5.9533378633513603E+03	
  +7.0000000000000000E+01	  +5.9419452089917595E+03	
  +7.1000000000000000E+01	  +5.9307644818596427E+03	
  +7.2000000000000000E+01	  +5.9197887270938036E+03	
  +7.3000000000000000E+01	  +5.9090112219657212E+03	
  +7.4000000000000000E+01	  +5.8984254725125929E+03	
  +7.5000000000000000E+01	  +5.8880252103735111E+03	
  +7.6000000000000000E+01	  +5.8778043897316375E+03	
  +7.7000000000000000E+01	  +5.8677571841500321E+03	
  +7.8000000000000000E+01	  +5.8578779832635009E+03	
  +7.9000000000000000E+01	  +5.8481613892496907E+03	
  +8.0000000000000000E+01	  +5.8386022130254523E+03	
  +8.1000000000000000E+01	  +5.8291954701610757E+03	
  +8.2000000000000000E+01	  +5.8199363764628779E+03	
  +8.3000000000000000E+01	  +5.8108203432922965E+03	
  +8.4000000000000000E+01	  +5.8018429725899878E+03	
  +8.5000000000000000E+01	  +5.7930000516385926E+03	
  +8.6000000000000000E+01	  +5.7842875475606224E+03	
  +8.7000000000000000E+01	  +5.7757016017124515E+03	
  +8.8000000000000000E+01	  +5.7672385237782428E+03	
  +8.9000000000000000E+01	  +5.7588947858151359E+03	
  +9.0000000000000000E+01	  +5.7506670162281971E+03	
  +9.1000000000000000E+01	  +5.7425519935573047E+03	
  +9.2000000000000000E+01	  +5.7345466403932223E+03	
  +9.3000000000000000E+01	  +5.7266480171859375E+03	
  +9.4000000000000000E+01	  +5.7188533161148216E+03	
  +9.5000000000000000E+01	  +5.7111598550683093E+03	
  +9.6000000000000000E+01	  +5.7035650716201781E+03	
  +9.7000000000000000E+01	  +5.6960665172115650E+03	
  +9.8000000000000000E+01	  +5.6886618513715284E+03	
  +9.9000000000000000E+01	  +5.6813488361936425E+03	
  +1.0000000000000000E+02	  +5.6741253308522491E+03	
  +1.0100000000000000E+02	  +5.6669892863594177E+03	
  +1.0200000000000000E+02	  +5.6599387405472789E+03	
  +1.0300000000000000E+02	  +5.6529718131350392E+03	
  +1.0400000000000000E+02	  +5.6460867010694938E+03	
  +1.0500000000000000E+02	  +5.6392816740693188E+03	
  +1.0600000000000000E+02	  +5.6325550703435883E+03	
  +1.0700000000000000E+02	  +5.6259052924894140E+03	
  +1.0800000000000000E+02	  +5.6193308036831049E+03	
  +1.0900000000000000E+02	  +5.6128301239806578E+03	
  +1.1000000000000000E+02	  +5.6064018268820473E+03	
  +1.1100000000000000E+02	  +5.6000445360183012E+03	
  +1.1200000000000000E+02	  +5.5937569221273434E+03	
  +1.1300000000000000E+02	  +5.5875377001044071E+03	
  +1.1400000000000000E+02	  +5.5813856263471334E+03	
  +1.1500000000000000E+02	  +5.5752994961581071E+03	
  +1.1600000000000000E+02	  +5.5692781414029350E+03	
  +1.1700000000000000E+02	  +5.5633204282539000E+03	
  +1.1800000000000000E+02	  +5.5574252551874406E+03	
  +1.1900000000000000E+02	  +5.5515915509871602E+03	
  +1.2000000000000000E+02	  +5.5458182730248527E+03	
  +1.2100000000000000E+02	  +5.5401044055452830E+03	
  +1.2200000000000000E+02	  +5.5344489581864173E+03	
  +1.2300000000000000E+02	  +5.5288509645399954E+03	
  +1.2400000000000000E+02	  +5.5233094808368414E+03	
  +1.2500000000000000E+02	  +5.5178235847712949E+03	
  +1.2600000000000000E+02	  +5.5123923743669429E+03	
  +1.2700000000000000E+02	  +5.5070149669667398E+03	
  +1.2800000000000000E+02	  +5.5016904983184377E+03	
  +1.2900000000000000E+02	  +5.4964181216863599E+03	
  +1.3000000000000000E+02	  +5.4911970070835141E+03	
  +1.3100000000000000E+02	  +5.4860263405777787E+03	
  +1.3200000000000000E+02	  +5.4809053235977999E+03	
  +1.3300000000000000E+02	  +5.4758331723623796E+03	
  +1.3400000000000000E+02	  +5.4708091173331068E+03	
  +1.3500000000000000E+02	  +5.4658324027158824E+03	
  +1.3600000000000000E+02	  +5.4609022860139448E+03	
  +1.3700000000000000E+02	  +5.4560180376201088E+03	
  +1.3800000000000000E+02	  +5.4511789404323672E+03	
  +1.3900000000000000E+02	  +5.4463842895293001E+03	
  +1.4000000000000000E+02	  +5.4416333918644214E+03	
  +1.4100000000000000E+02	  +5.4369255659838991E+03	
  +1.4200000000000000E+02	  +5.4322601417413352E+03	
  +1.4300000000000000E+02	  +5.4276364601168098E+03	
  +1.4400000000000000E+02	  +5.4230538729832442E+03	
  +1.4500000000000000E+02	  +5.4185117428890308E+03	
  +1.4600000000000000E+02	  +5.4140094429226128E+03	
  +1.4700000000000000E+02	  +5.4095463565148684E+03	
  +1.4800000000000000E+02	  +5.4051218772912071E+03	
  +1.4900000000000000E+02	  +5.4007354089684177E+03	
  +1.5000000000000000E+02	  +5.3963863651744032E+03	
  +1.5100000000000000E+02	  +5.3920741693525943E+03	
  +1.5200000000000000E+02	  +5.3877982546463627E+03	
  +1.5300000000000000E+02	  +5.3835580637696930E+03	
  +1.5400000000000000E+02	  +5.3793530489384357E+03	
  +1.5500000000000000E+02	  +5.3751826717275635E+03	
  +1.5600000000000000E+02	  +5.3710464030026596E+03	
  +1.5700000000000000E+02	  +5.3669437228286706E+03	
  +1.5800000000000000E+02	  +5.3628741203468771E+03	
  +1.5900000000000000E+02	  +5.3588370937120426E+03	
  +1.6000000000000000E+02	  +5.3548321499736921E+03	
  +1.6100000000000000E+02	  +5.3508588050273665E+03	
  +1.6200000000000000E+02	  +5.3469165834854903E+03	
  +1.6300000000000000E+02	  +5.3430050186008903E+03	
  +1.6400000000000000E+02	  +5.3391236521682886E+03	
  +1.6500000000000000E+02	  +5.3352720344518902E+03	
  +1.6600000000000000E+02	  +5.3314497240809405E+03	
  +1.6700000000000000E+02	  +5.3276562879224357E+03	
  +1.6800000000000000E+02	  +5.3238913010639717E+03	
  +1.6900000000000000E+02	  +5.3201543466237890E+03	
  +1.7000000000000000E+02	  +5.3164450157283400E+03	
  +1.7100000000000000E+02	  +5.3127629073646667E+03	
  +1.7200000000000000E+02	  +5.3091076283020966E+03	
  +1.7300000000000000E+02	  +5.3054787929717904E+03	
  +1.7400000000000000E+02	  +5.3018760233979729E+03	
  +1.7500000000000000E+02	  +5.2982989490434811E+03	
  +1.7600000000000000E+02	  +5.2947472067374001E+03	
  +1.7700000000000000E+02	  +5.2912204405463181E+03	
  +1.7800000000000000E+02	  +5.2877183016852223E+03	
  +1.7900000000000000E+02	  +5.2842404483853215E+03	
  +1.8000000000000000E+02	  +5.2807865458095985E+03	
  +1.8100000000000000E+02	  +5.2773562658909032E+03	
  +1.8200000000000000E+02	  +5.2739492872789278E+03	
  +1.8300000000000000E+02	  +5.2705652951922521E+03	
  +1.8400000000000000E+02	  +5.2672039812858984E+03	
  +1.8500000000000000E+02	  +5.2638650435940535E+03	
  +1.8600000000000000E+02	  +5.2605481863475043E+03	
  +1.8700000000000000E+02	  +5.2572531199023160E+03	
  +1.8800000000000000E+02	  +5.2539795606065099E+03	
  +1.8900000000000000E+02	  +5.2507272306926607E+03	
  +1.9000000000000000E+02	  +5.2474958581380688E+03	
  +1.9100000000000000E+02	  +5.2442851765943287E+03	
  +1.9200000000000000E+02	  +5.2410949252157570E+03	
  +1.9300000000000000E+02	  +5.2379248485991193E+03	
  +1.9400000000000000E+02	  +5.2347746966181066E+03	
  +1.9500000000000000E+02	  +5.2316442243595366E+03	
  +1.9600000000000000E+02	  +5.2285331919461687E+03	
  +1.9700000000000000E+02	  +5.2254413645110799E+03	
  +1.9800000000000000E+02	  +5.2223685119937536E+03	
  +1.9900000000000000E+02	  +5.2193144090979577E+03	
  +2.0000000000000000E+02	  +5.2162788351510480E+03	
  +2.0100000000000000E+02	  +5.2132615739971070E+03	
  +2.0200000000000000E+02	  +5.2102624138848623E+03	
  +2.0300000000000000E+02	  +5.2072811474063092E+03	
  +2.0400000000000000E+02	  +5.2043175713120954E+03	
  +2.0500000000000000E+02	  +5.2013714864773874E+03	
  +2.0600000000000000E+02	  +5.1984426977793764E+03	
  +2.0700000000000000E+02	  +5.1955310139813837E+03	
  +2.0800000000000000E+02	  +5.1926362476535869E+03	
  +2.0900000000000000E+02	  +5.1897582150512881E+03	
  +2.1000000000000000E+02	  +5.1868967360674742E+03	
  +2.1100000000000000E+02	  +5.1840516340772838E+03	
  +2.1200000000000000E+02	  +5.1812227358912451E+03	
  +2.1300000000000000E+02	  +5.1784098716564886E+03	
  +2.1400000000000000E+02	  +5.1756128747461498E+03	
  +2.1500000000000000E+02	  +5.1728315816960921E+03	
  +2.1600000000000000E+02	  +5.1700658321124256E+03	
  +2.1700000000000000E+02	  +5.1673154685851496E+03	
  +2.1800000000000000E+02	  +5.1645803366033679E+03	
  +2.1900000000000000E+02	  +5.1618602845054575E+03	
  +2.2000000000000000E+02	  +5.1591551633318850E+03	
  +2.2100000000000000E+02	  +5.1564648268401879E+03	
  +2.2200000000000000E+02	  +5.1537891313611472E+03	
  +2.2300000000000000E+02	  +5.1511279357377189E+03	
  +2.2400000000000000E+02	  +5.1484811012855835E+03	
  +2.2500000000000000E+02	  +5.1458484917095484E+03	
  +2.2600000000000000E+02	  +5.1432299730003897E+03	
  +2.2700000000000000E+02	  +5.1406254134287356E+03	
  +2.2800000000000000E+02	  +5.1380346834325555E+03	
  +2.2900000000000000E+02	  +5.1354576555911563E+03	
  +2.3000000000000000E+02	  +5.1328942045464619E+03	
  +2.3100000000000000E+02	  +5.1303442069258563E+03	
  +2.3200000000000000E+02	  +5.1278075413226152E+03	
  +2.3300000000000000E+02	  +5.1252840882283617E+03	
  +2.3400000000000000E+02	  +5.1227737299579503E+03	
  +2.3500000000000000E+02	  +5.1202763506329493E+03	
  +2.3600000000000000E+02	  +5.1177918360806725E+03	
  +2.3700000000000000E+02	  +5.1153200738608184E+03	
  +2.3800000000000000E+02	  +5.1128609531219154E+03	
  +2.3900000000000000E+02	  +5.1104143646495959E+03	
  +2.4000000000000000E+02	  +5.1079802007529051E+03	
  +2.4100000000000000E+02	  +5.1055583552615644E+03	
  +2.4200000000000000E+02	  +5.1031487234442538E+03	
  +2.4300000000000000E+02	  +5.1007512020287804E+03	
  +2.4400000000000000E+02	  +5.0983656890996117E+03	
  +2.4500000000000000E+02	  +5.0959920841044450E+03	
  +2.4600000000000000E+02	  +5.0936302877713806E+03	
  +2.4700000000000000E+02	  +5.0912802021461102E+03	
  +2.4800000000000000E+02	  +5.0889417304830104E+03	
  +2.4900000000000000E+02	  +5.0866147772588583E+03	
  +2.5000000000000000E+02	  +5.0842992481025631E+03	
  +2.5100000000000000E+02	  +5.0819950498196895E+03	
  +2.5200000000000000E+02	  +5.0797020903077046E+03	
  +2.5300000000000000E+02	  +5.0774202785617445E+03	
  +2.5400000000000000E+02	  +5.0751495246373233E+03	
  +2.5500000000000000E+02	  +5.0728897396008215E+03	
  +2.5600000000000000E+02	  +5.0706408355613239E+03	
  +2.5700000000000000E+02	  +5.0684027255743922E+03	
  +2.5800000000000000E+02	  +5.0661753236854347E+03	
  +2.5900000000000000E+02	  +5.0639585448498838E+03	
  +2.6000000000000000E+02	  +5.0617523049539723E+03	
  +2.6100000000000000E+02	  +5.0595565207638065E+03	
  +2.6200000000000000E+02	  +5.0573711099333041E+03	
  +2.6300000000000000E+02	  +5.0551959909633606E+03	
  +2.6400000000000000E+02	  +5.0530310831878824E+03	
  +2.6500000000000000E+02	  +5.0508763067437540E+03	
  +2.6600000000000000E+02	  +5.0487315825979977E+03	
  +2.6700000000000000E+02	  +5.0465968324768819E+03	
  +2.6800000000000000E+02	  +5.0444719788783268E+03	
  +2.6900000000000000E+02	  +5.0423569450603227E+03	
  +2.7000000000000000E+02	  +5.0402516550008995E+03	
  +2.7100000000000000E+02	  +5.0381560334100177E+03	
  +2.7200000000000000E+02	  +5.0360700057170488E+03	
  +2.7300000000000000E+02	  +5.0339934980372118E+03	
  +2.7400000000000000E+02	  +5.0319264371694508E+03	
  +2.7500000000000000E+02	  +5.0298687505775833E+03	
  +2.7600000000000000E+02	  +5.0278203664085586E+03	
  +2.7700000000000000E+02	  +5.0257812134332644E+03	
  +2.7800000000000000E+02	  +5.0237512210858495E+03	
  +2.7900000000000000E+02	  +5.0217303194078095E+03	
  +2.8000000000000000E+02	  +5.0197184390699076E+03	
  +2.8100000000000000E+02	  +5.0177155113640119E+03	
  +2.8200000000000000E+02	  +5.0157214681549785E+03	
  +2.8300000000000000E+02	  +5.0137362419361243E+03	
  +2.8400000000000000E+02	  +5.0117597657600109E+03	
  +2.8500000000000000E+02	  +5.0097919732539294E+03	
  +2.8600000000000000E+02	  +5.0078327986464456E+03	
  +2.8700000000000000E+02	  +5.0058821766869432E+03	
  +2.8800000000000000E+02	  +5.0039400427002929E+03	
  +2.8900000000000000E+02	  +5.0020063325734354E+03	
  +2.9000000000000000E+02	  +5.0000809827154617E+03	
  +2.9100000000000000E+02	  +4.9981639300785473E+03	
  +2.9200000000000000E+02	  +4.9962551121346742E+03	
  +2.9300000000000000E+02	  +4.9943544669114744E+03	
  +2.9400000000000000E+02	  +4.9924619329146744E+03	
  +2.9500000000000000E+02	  +4.9905774492070323E+03	
  +2.9600000000000000E+02	  +4.9887009553146072E+03	
  +2.9700000000000000E+02	  +4.9868323913137347E+03	
  +2.9800000000000000E+02	  +4.9849716977531853E+03	
  +2.9900000000000000E+02	  +4.9831188156746312E+03	
  +3.0000000000000000E+02	  +4.9812736866337445E+03	
  +3.0100000000000000E+02	  +4.9794362526493032E+03	
  +3.0200000000000000E+02	  +4.9776064562323609E+03	
  +3.0300000000000000E+02	  +4.9757842403821078E+03	
  +3.0400000000000000E+02	  +4.9739695485508037E+03	
  +3.0500000000000000E+02	  +4.9721623246960899E+03	
  +3.0600000000000000E+02	  +4.9703625131986564E+03	
  +3.0700000000000000E+02	  +4.9685700589533999E+03	
  +3.0800000000000000E+02	  +4.9667849072794079E+03	
  +3.0900000000000000E+02	  +4.9650070039659968E+03	
  +3.1000000000000000E+02	  +4.9632362952566200E+03	
  +3.1100000000000000E+02	  +4.9614727278650707E+03	
  +3.1200000000000000E+02	  +4.9597162489153006E+03	
  +3.1300000000000000E+02	  +4.9579668060172717E+03	
  +3.1400000000000000E+02	  +4.9562243472033042E+03	
  +3.1500000000000000E+02	  +4.9544888209345418E+03	
  +3.1600000000000000E+02	  +4.9527601761437754E+03	
  +3.1700000000000000E+02	  +4.9510383621725023E+03	
  +3.1800000000000000E+02	  +4.9493233288031961E+03	
  +3.1900000000000000E+02	  +4.9476150262431929E+03	
  +3.2000000000000000E+02	  +4.9459134051338433E+03	
  +3.2100000000000000E+02	  +4.9442184165377066E+03	
  +3.2200000000000000E+02	  +4.9425300119392787E+03	
  +3.2300000000000000E+02	  +4.9408481432495100E+03	
  +3.2400000000000000E+02	  +4.9391727627723058E+03	
  +3.2500000000000000E+02	  +4.9375038232649858E+03	
  +3.2600000000000000E+02	  +4.9358412778604679E+03	
  +3.2700000000000000E+02	  +4.9341850801299161E+03	
  +3.2800000000000000E+02	  +4.9325351840412741E+03	
  +3.2900000000000000E+02	  +4.9308915439514331E+03	
  +3.3000000000000000E+02	  +4.9292541146490375E+03	
  +3.3100000000000000E+02	  +4.9276228513124643E+03	
  +3.3200000000000000E+02	  +4.9259977094996693E+03	
  +3.3300000000000000E+02	  +4.9243786451968153E+03	
  +3.3400000000000000E+02	  +4.9227656147619991E+03	
  +3.3500000000000000E+02	  +4.9211585749516307E+03	
  +3.3600000000000000E+02	  +4.9195574829040379E+03	
  +3.3700000000000000E+02	  +4.9179622961597370E+03	
  +3.3800000000000000E+02	  +4.9163729726277061E+03	
  +3.3900000000000000E+02	  +4.9147894706049101E+03	
  +3.4000000000000000E+02	  +4.9132117487711294E+03	
  +3.4100000000000000E+02	  +4.9116397661765222E+03	
  +3.4200000000000000E+02	  +4.9100734822546474E+03	
  +3.4300000000000000E+02	  +4.9085128568107812E+03	
  +3.4400000000000000E+02	  +4.9069578500194630E+03	
  +3.4500000000000000E+02	  +4.9054084224102253E+03	
  +3.4600000000000000E+02	  +4.9038645348918908E+03	
  +3.4700000000000000E+02	  +4.9023261487453055E+03	
  +3.4800000000000000E+02	  +4.9007932255984806E+03	
  +3.4900000000000000E+02	  +4.8992657274326302E+03	
  +3.5000000000000000E+02	  +4.8977436165917370E+03	
  +3.5100000000000000E+02	  +4.8962268557900525E+03	
  +3.5200000000000000E+02	  +4.8947154080668515E+03	
  +3.5300000000000000E+02	  +4.8932092368322383E+03	
  +3.5400000000000000E+02	  +4.8917083058146918E+03	
  +3.5500000000000000E+02	  +4.8902125791238650E+03	
  +3.5600000000000000E+02	  +4.8887220211805161E+03	
  +3.5700000000000000E+02	  +4.8872365967560145E+03	
  +3.5800000000000000E+02	  +4.8857562709603308E+03	
  +3.5900000000000000E+02	  +4.8842810092404088E+03	
  +3.6000000000000000E+02	  +4.8828107773685779E+03	
  +3.6100000000000000E+02	  +4.8813455414410528E+03	
  +3.6200000000000000E+02	  +4.8798852678957874E+03	
  +3.6300000000000000E+02	  +4.8784299234852715E+03	
  +3.6400000000000000E+02	  +4.8769794752823145E+03	
  +3.6500000000000000E+02	  +4.8755338906881962E+03	
  +3.6600000000000000E+02	  +4.8740931374127149E+03	
  +3.6700000000000000E+02	  +4.8726571834756905E+03	
  +3.6800000000000000E+02	  +4.8712259972181027E+03	
  +3.6900000000000000E+02	  +4.8697995473002375E+03	
  +3.7000000000000000E+02	  +4.8683778026562486E+03	
  +3.7100000000000000E+02	  +4.8669607325546604E+03	
  +3.7200000000000000E+02	  +4.8655483065482949E+03	
  +3.7300000000000000E+02	  +4.8641404945045924E+03	
  +3.7400000000000000E+02	  +4.8627372665756984E+03	
  +3.7500000000000000E+02	  +4.8613385931998919E+03	
  +3.7600000000000000E+02	  +4.8599444451261152E+03	
  +3.7700000000000000E+02	  +4.8585547933735152E+03	
  +3.7800000000000000E+02	  +4.8571696092697048E+03	
  +3.7900000000000000E+02	  +4.8557888643963470E+03	
  +3.8000000000000000E+02	  +4.8544125306369451E+03	
  +3.8100000000000000E+02	  +4.8530405801568622E+03	
  +3.8200000000000000E+02	  +4.8516729853831184E+03	
  +3.8300000000000000E+02	  +4.8503097190085382E+03	
  +3.8400000000000000E+02	  +4.8489507540315126E+03	
  +3.8500000000000000E+02	  +4.8475960636787804E+03	
  +3.8600000000000000E+02	  +4.8462456214620324E+03	
  +3.8700000000000000E+02	  +4.8448994011619416E+03	
  +3.8800000000000000E+02	  +4.8435573768071017E+03	
  +3.8900000000000000E+02	  +4.8422195226826861E+03	
  +3.9000000000000000E+02	  +4.8408858133353988E+03	
  +3.9100000000000000E+02	  +4.8395562235735597E+03	
  +3.9200000000000000E+02	  +4.8382307284358394E+03	
  +3.9300000000000000E+02	  +4.8369093032204200E+03	
  +3.9400000000000000E+02	  +4.8355919234732528E+03	
  +3.9500000000000000E+02	  +4.8342785649637217E+03	
  +3.9600000000000000E+02	  +4.8329692037370687E+03	
  +3.9700000000000000E+02	  +4.8316638160314578E+03	
  +3.9800000000000000E+02	  +4.8303623783625944E+03	
  +3.9900000000000000E+02	  +4.8290648674498789E+03	
  +4.0000000000000000E+02	  +4.8277712602510283E+03	
  +4.0100000000000000E+02	  +4.8264815339483412E+03	
  +4.0200000000000000E+02	  +4.8251956659698126E+03	
  +4.0300000000000000E+02	  +4.8239136339350889E+03	
  +4.0400000000000000E+02	  +4.8226354157019468E+03	
  +4.0500000000000000E+02	  +4.8213609893383564E+03	
  +4.0600000000000000E+02	  +4.8200903331465888E+03	
  +4.0700000000000000E+02	  +4.8188234256067153E+03	
  +4.0800000000000000E+02	  +4.8175602454479022E+03	
  +4.0900000000000000E+02	  +4.8163007715797394E+03	
  +4.1000000000000000E+02	  +4.8150449831360047E+03	
  +4.1100000000000000E+02	  +4.8137928594342602E+03	
  +4.1200000000000000E+02	  +4.8125443800059529E+03	
  +4.1300000000000000E+02	  +4.8112995245833763E+03	
  +4.1400000000000000E+02	  +4.8100582730980586E+03	
  +4.1500000000000000E+02	  +4.8088206056600484E+03	
  +4.1600000000000000E+02	  +4.8075865025855610E+03	
  +4.1700000000000000E+02	  +4.8063559443767290E+03	
  +4.1800000000000000E+02	  +4.8051289117134656E+03	
  +4.1900000000000000E+02	  +4.8039053854740932E+03	
  +4.2000000000000000E+02	  +4.8026853467254359E+03	
  +4.2100000000000000E+02	  +4.8014687766883335E+03	
  +4.2200000000000000E+02	  +4.8002556567951469E+03	
  +4.2300000000000000E+02	  +4.7990459686282275E+03	
  +4.2400000000000000E+02	  +4.7978396939494069E+03	
  +4.2500000000000000E+02	  +4.7966368147148069E+03	
  +4.2600000000000000E+02	  +4.7954373130206359E+03	
  +4.2700000000000000E+02	  +4.7942411711447312E+03	
  +4.2800000000000000E+02	  +4.7930483715289711E+03	
  +4.2900000000000000E+02	  +4.7918588967838004E+03	
  +4.3000000000000000E+02	  +4.7906727296786503E+03	
  +4.3100000000000000E+02	  +4.7894898531433555E+03	
  +4.3200000000000000E+02	  +4.7883102502483507E+03	
  +4.3300000000000000E+02	  +4.7871339042540767E+03	
  +4.3400000000000000E+02	  +4.7859607985460880E+03	
  +4.3500000000000000E+02	  +4.7847909166691124E+03	
  +4.3600000000000000E+02	  +4.7836242423183749E+03	
  +4.3700000000000000E+02	  +4.7824607593452492E+03	
  +4.3800000000000000E+02	  +4.7813004517385889E+03	
  +4.3900000000000000E+02	  +4.7801433036325652E+03	
  +4.4000000000000000E+02	  +4.7789892993014519E+03	
  +4.4100000000000000E+02	  +4.7778384231603877E+03	
  +4.4200000000000000E+02	  +4.7766906597655070E+03	
  +4.4300000000000000E+02	  +4.7755459938202011E+03	
  +4.4400000000000000E+02	  +4.7744044101355503E+03	
  +4.4500000000000000E+02	  +4.7732658936822454E+03	
  +4.4600000000000000E+02	  +4.7721304295456348E+03	
  +4.4700000000000000E+02	  +4.7709980029491635E+03	
  +4.4800000000000000E+02	  +4.7698685992486289E+03	
  +4.4900000000000000E+02	  +4.7687422039205621E+03	
  +4.5000000000000000E+02	  +4.7676188025492256E+03	
  +4.5100000000000000E+02	  +4.7664983808796114E+03	
  +4.5200000000000000E+02	  +4.7653809247337440E+03	
  +4.5300000000000000E+02	  +4.7642664200958861E+03	
  +4.5400000000000000E+02	  +4.7631548530410337E+03	
  +4.5500000000000000E+02	  +4.7620462097694945E+03	
  +4.5600000000000000E+02	  +4.7609404765922463E+03	
  +4.5700000000000000E+02	  +4.7598376399459685E+03	
  +4.5800000000000000E+02	  +4.7587376863546797E+03	
  +4.5900000000000000E+02	  +4.7576406024729549E+03	
  +4.6000000000000000E+02	  +4.7565463750741537E+03	
  +4.6100000000000000E+02	  +4.7554549910044580E+03	
  +4.6200000000000000E+02	  +4.7543664372541862E+03	
  +4.6300000000000000E+02	  +4.7532807008805366E+03	
  +4.6400000000000000E+02	  +4.7521977690855419E+03	
  +4.6500000000000000E+02	  +4.7511176291273141E+03	
  +4.6600000000000000E+02	  +4.7500402684114697E+03	
  +4.6700000000000000E+02	  +4.7489656743972464E+03	
  +4.6800000000000000E+02	  +4.7478938346759915E+03	
  +4.6900000000000000E+02	  +4.7468247369225128E+03	
  +4.7000000000000000E+02	  +4.7457583689058483E+03	
  +4.7100000000000000E+02	  +4.7446947184880182E+03	
  +4.7200000000000000E+02	  +4.7436337736244168E+03	
  +4.7300000000000000E+02	  +4.7425755223674660E+03	
  +4.7400000000000000E+02	  +4.7415199528495095E+03	
  +4.7500000000000000E+02	  +4.7404670532989567E+03	
  +4.7600000000000000E+02	  +4.7394168120234426E+03	
  +4.7700000000000000E+02	  +4.7383692174428816E+03	
  +4.7800000000000000E+02	  +4.7373242580196311E+03	
  +4.7900000000000000E+02	  +4.7362819223395190E+03	
  +4.8000000000000000E+02	  +4.7352421990483608E+03	
  +4.8100000000000000E+02	  +4.7342050768769886E+03	
  +4.8200000000000000E+02	  +4.7331705446505066E+03	
  +4.8300000000000000E+02	  +4.7321385912577480E+03	
  +4.8400000000000000E+02	  +4.7311092056685720E+03	
  +4.8500000000000000E+02	  +4.7300823769434364E+03	
  +4.8600000000000000E+02	  +4.7290580942110473E+03	
  +4.8700000000000000E+02	  +4.7280363466604231E+03	
  +4.8800000000000000E+02	  +4.7270171235721327E+03	
  +4.8900000000000000E+02	  +4.7260004143113292E+03	
  +4.9000000000000000E+02	  +4.7249862082875607E+03	
  +4.9100000000000000E+02	  +4.7239744950032700E+03	
  +4.9200000000000000E+02	  +4.7229652640191780E+03	
  +4.9300000000000000E+02	  +4.7219585049726966E+03	
  +4.9400000000000000E+02	  +4.7209542075640929E+03	
  +4.9500000000000000E+02	  +4.7199523615697271E+03	
  +4.9600000000000000E+02	  +4.7189529568358184E+03	
  +4.9700000000000000E+02	  +4.7179559832500181E+03	
  +4.9800000000000000E+02	  +4.7169614307877473E+03	
  +4.9900000000000000E+02	  +4.7159692894977934E+03	
  +5.0000000000000000E+02	  +4.7149795494575847E+03	
  +5.0100000000000000E+02	  +4.7139922008439280E+03	
  +5.0200000000000000E+02	  +4.7130072338719337E+03	
  +5.0300000000000000E+02	  +4.7120246388211226E+03	
  +5.0400000000000000E+02	  +4.7110444060458985E+03	
  +5.0500000000000000E+02	  +4.7100665259451080E+03	
  +5.0600000000000000E+02	  +4.7090909889867598E+03	
  +5.0700000000000000E+02	  +4.7081177856762206E+03	
  +5.0800000000000000E+02	  +4.7071469066092741E+03	
  +5.0900000000000000E+02	  +4.7061783424119412E+03	
  +5.1000000000000000E+02	  +4.7052120837701123E+03	
  +5.1100000000000000E+02	  +4.7042481214462850E+03	
  +5.1200000000000000E+02	  +4.7032864462202697E+03	
  +5.1300000000000000E+02	  +4.7023270489634706E+03	
  +5.1400000000000000E+02	  +4.7013699205750299E+03	
  +5.1500000000000000E+02	  +4.7004150520191415E+03	
  +5.1600000000000000E+02	  +4.6994624343077676E+03	
  +5.1700000000000000E+02	  +4.6985120585020486E+03	
  +5.1800000000000000E+02	  +4.6975639157102896E+03	
  +5.1900000000000000E+02	  +4.6966179971166684E+03	
  +5.2000000000000000E+02	  +4.6956742939121850E+03	
  +5.2100000000000000E+02	  +4.6947327973779147E+03	
  +5.2200000000000000E+02	  +4.6937934988162024E+03	
  +5.2300000000000000E+02	  +4.6928563895866764E+03	
  +5.2400000000000000E+02	  +4.6919214610931649E+03	
  +5.2500000000000000E+02	  +4.6909887048032560E+03	
  +5.2600000000000000E+02	  +4.6900581121995801E+03	
  +5.2700000000000000E+02	  +4.6891296748432333E+03	
  +5.2800000000000000E+02	  +4.6882033843111085E+03	
  +5.2900000000000000E+02	  +4.6872792322391124E+03	
  +5.3000000000000000E+02	  +4.6863572103213128E+03	
  +5.3100000000000000E+02	  +4.6854373102612071E+03	
